annotator,sentence_number,text,annotator_label,model_entities
model,200,"Going out of the restaurant, a man and a woman unexpectedly hailed him.",l,"[{'entity_group': 'LABEL_0', 'score': 0.99994266, 'word': 'Going out of the restaurant, a man and a woman unexpectedly hailed him.', 'start': 0, 'end': 71}]"
model,201,"Well, the old Wales!",m,"[{'entity_group': 'LABEL_0', 'score': 0.99756736, 'word': 'Well, the', 'start': 0, 'end': 9}, {'entity_group': 'LABEL_1', 'score': 0.73282164, 'word': 'old', 'start': 10, 'end': 13}, {'entity_group': 'LABEL_0', 'score': 0.99993503, 'word': 'Wales!', 'start': 14, 'end': 20}]"
model,202,"Hello there, Lorraine. ...",l,"[{'entity_group': 'LABEL_0', 'score': 0.9994606, 'word': 'Hello there, Lorraine. ...', 'start': 0, 'end': 26}]"
model,203,Dunc.,l,"[{'entity_group': 'LABEL_0', 'score': 0.99998873, 'word': 'Dunc.', 'start': 0, 'end': 5}]"
model,204,"Sudden ghosts out of the past: Duncan Schaeffer, a friend from college.",m,"[{'entity_group': 'LABEL_0', 'score': 0.8996369, 'word': 'Sudden ghosts', 'start': 0, 'end': 13}, {'entity_group': 'LABEL_1', 'score': 0.9990517, 'word': 'out of', 'start': 14, 'end': 20}, {'entity_group': 'LABEL_0', 'score': 0.9963555, 'word': 'the past: Duncan Schaeffer, a friend from college.', 'start': 21, 'end': 71}]"
model,205,"Lorraine Quarrles, a lovely, pale blonde of thirty; one of a crowd who had helped them make months into days in the lavish times of three years ago.",m,"[{'entity_group': 'LABEL_0', 'score': 0.9992305, 'word': 'Lorraine Quarrles, a lovely, pale blonde of thirty; one of a crowd who had helped them', 'start': 0, 'end': 86}, {'entity_group': 'LABEL_1', 'score': 0.9999522, 'word': 'make', 'start': 87, 'end': 91}, {'entity_group': 'LABEL_0', 'score': 0.99999547, 'word': 'months', 'start': 92, 'end': 98}, {'entity_group': 'LABEL_1', 'score': 0.99974245, 'word': 'into', 'start': 99, 'end': 103}, {'entity_group': 'LABEL_0', 'score': 0.99998915, 'word': 'days', 'start': 104, 'end': 108}, {'entity_group': 'LABEL_1', 'score': 0.9999765, 'word': 'in', 'start': 109, 'end': 111}, {'entity_group': 'LABEL_0', 'score': 0.9981418, 'word': 'the lavish times of three years ago.', 'start': 112, 'end': 148}]"
model,206,"My husband couldn't come this year, she said, in answer to his question.",m,"[{'entity_group': 'LABEL_0', 'score': 0.9999471, 'word': ""My husband couldn't come"", 'start': 0, 'end': 24}, {'entity_group': 'LABEL_1', 'score': 0.9997749, 'word': 'this', 'start': 25, 'end': 29}, {'entity_group': 'LABEL_0', 'score': 0.99996895, 'word': 'year, she said, in answer to his question.', 'start': 30, 'end': 72}]"
model,207,We're poor as hell.,m,"[{'entity_group': 'LABEL_0', 'score': 0.9999218, 'word': ""We're poor as"", 'start': 0, 'end': 13}, {'entity_group': 'LABEL_1', 'score': 0.9703766, 'word': 'hell', 'start': 14, 'end': 18}, {'entity_group': 'LABEL_0', 'score': 0.99997973, 'word': '.', 'start': 18, 'end': 19}]"
model,208,So he gave me two hundred a month and told me I could do my worst on that. . . .,m,"[{'entity_group': 'LABEL_0', 'score': 0.999993, 'word': 'So he', 'start': 0, 'end': 5}, {'entity_group': 'LABEL_1', 'score': 0.91946465, 'word': 'gave', 'start': 6, 'end': 10}, {'entity_group': 'LABEL_0', 'score': 0.99998593, 'word': 'me two hundred a month and told me I could do my worst', 'start': 11, 'end': 65}, {'entity_group': 'LABEL_1', 'score': 0.99983454, 'word': 'on that', 'start': 66, 'end': 73}, {'entity_group': 'LABEL_0', 'score': 0.9999896, 'word': '. . . .', 'start': 73, 'end': 80}]"
model,209,This your little girl?,l,"[{'entity_group': 'LABEL_0', 'score': 0.98549044, 'word': 'This your little girl?', 'start': 0, 'end': 22}]"
model,210,What about coming back and sitting down?,m,"[{'entity_group': 'LABEL_0', 'score': 0.99996877, 'word': 'What', 'start': 0, 'end': 4}, {'entity_group': 'LABEL_1', 'score': 0.99969697, 'word': 'about', 'start': 5, 'end': 10}, {'entity_group': 'LABEL_0', 'score': 0.9996936, 'word': 'coming back and sitting down?', 'start': 11, 'end': 40}]"
model,211,Duncan asked.,l,"[{'entity_group': 'LABEL_0', 'score': 0.99997437, 'word': 'Duncan asked.', 'start': 0, 'end': 13}]"
model,212,Can't do it.,l,"[{'entity_group': 'LABEL_0', 'score': 0.99783057, 'word': ""Can't do it."", 'start': 0, 'end': 12}]"
model,213,He was glad for an excuse.,l,"[{'entity_group': 'LABEL_0', 'score': 0.99954575, 'word': 'He was glad for an excuse.', 'start': 0, 'end': 26}]"
model,214,"As always, he felt Lorraine's passionate, provocative attraction, but his own rhythm was different now.",m,"[{'entity_group': 'LABEL_0', 'score': 0.99999475, 'word': 'As always, he', 'start': 0, 'end': 13}, {'entity_group': 'LABEL_1', 'score': 0.9998472, 'word': 'felt', 'start': 14, 'end': 18}, {'entity_group': 'LABEL_0', 'score': 0.9994597, 'word': ""Lorraine's passion"", 'start': 19, 'end': 37}, {'entity_group': 'LABEL_1', 'score': 0.968192, 'word': 'ate', 'start': 37, 'end': 40}, {'entity_group': 'LABEL_0', 'score': 0.980822, 'word': ', provocative', 'start': 40, 'end': 53}, {'entity_group': 'LABEL_1', 'score': 0.9686198, 'word': 'attraction', 'start': 54, 'end': 64}, {'entity_group': 'LABEL_0', 'score': 0.9999939, 'word': ', but his own', 'start': 64, 'end': 77}, {'entity_group': 'LABEL_1', 'score': 0.9917039, 'word': 'rhythm', 'start': 78, 'end': 84}, {'entity_group': 'LABEL_0', 'score': 0.99436504, 'word': 'was different now.', 'start': 85, 'end': 103}]"
model,215,"Well, how about dinner? she asked.",m,"[{'entity_group': 'LABEL_0', 'score': 0.9997773, 'word': 'Well, how', 'start': 0, 'end': 9}, {'entity_group': 'LABEL_1', 'score': 0.99988604, 'word': 'about', 'start': 10, 'end': 15}, {'entity_group': 'LABEL_0', 'score': 0.9999911, 'word': 'dinner? she asked.', 'start': 16, 'end': 34}]"
model,216,I'm not free.,m,"[{'entity_group': 'LABEL_0', 'score': 0.9999902, 'word': ""I'm not"", 'start': 0, 'end': 7}, {'entity_group': 'LABEL_1', 'score': 0.9982103, 'word': 'free', 'start': 8, 'end': 12}, {'entity_group': 'LABEL_0', 'score': 0.9999944, 'word': '.', 'start': 12, 'end': 13}]"
model,217,Give me your address and let me call you.,l,"[{'entity_group': 'LABEL_0', 'score': 0.9999528, 'word': 'Give me your address and let me call you.', 'start': 0, 'end': 41}]"
model,218,"Charlie, I believe you're sober, she said judicially.",l,"[{'entity_group': 'LABEL_0', 'score': 0.9995449, 'word': ""Charlie, I believe you're sober, she said judicially."", 'start': 0, 'end': 53}]"
model,219,"I honestly believe he's sober, Dunc.",l,"[{'entity_group': 'LABEL_0', 'score': 0.99531543, 'word': ""I honestly believe he's sober, Dunc."", 'start': 0, 'end': 36}]"
model,220,Pinch him and see if he's sober.,l,"[{'entity_group': 'LABEL_0', 'score': 0.9983845, 'word': ""Pinch him and see if he's sober."", 'start': 0, 'end': 32}]"
model,221,Charlie indicated Honoria with his head.,l,"[{'entity_group': 'LABEL_0', 'score': 0.99995506, 'word': 'Charlie indicated Honoria with his head.', 'start': 0, 'end': 40}]"
model,222,They both laughed.,l,"[{'entity_group': 'LABEL_0', 'score': 0.9999916, 'word': 'They both laughed.', 'start': 0, 'end': 18}]"
model,223,What's your address? said Duncan sceptically.,l,"[{'entity_group': 'LABEL_0', 'score': 0.9995985, 'word': ""What's your address? said Duncan sceptically."", 'start': 0, 'end': 45}]"
model,224,"He hesitated, unwilling to give the name of his hotel.",m,"[{'entity_group': 'LABEL_0', 'score': 0.9999564, 'word': 'He hesitated, unwilling to', 'start': 0, 'end': 26}, {'entity_group': 'LABEL_1', 'score': 0.99974376, 'word': 'give', 'start': 27, 'end': 31}, {'entity_group': 'LABEL_0', 'score': 0.9988945, 'word': 'the name of his hotel.', 'start': 32, 'end': 54}]"
model,225,I'm not settled yet.,l,"[{'entity_group': 'LABEL_0', 'score': 0.9956867, 'word': ""I'm not settled yet."", 'start': 0, 'end': 20}]"
model,226,I'd better call you.,l,"[{'entity_group': 'LABEL_0', 'score': 0.9999671, 'word': ""I'd better call you."", 'start': 0, 'end': 20}]"
model,227,We're going to see the vaudeville at the Empire.,l,"[{'entity_group': 'LABEL_0', 'score': 0.99956876, 'word': ""We're going to see the vaudeville at the Empire."", 'start': 0, 'end': 48}]"
model,228,There!,l,"[{'entity_group': 'LABEL_0', 'score': 0.9999286, 'word': 'There!', 'start': 0, 'end': 6}]"
model,229,"That's what I want to do, Lorraine said.",m,"[{'entity_group': 'LABEL_1', 'score': 0.9998136, 'word': 'That', 'start': 0, 'end': 4}, {'entity_group': 'LABEL_0', 'score': 0.99997944, 'word': ""'s what I want to do, Lorraine said."", 'start': 4, 'end': 40}]"
model,230,I want to see some clowns and acrobats and jugglers.,l,"[{'entity_group': 'LABEL_0', 'score': 0.99998474, 'word': 'I want to see some clowns and acrobats and jugglers.', 'start': 0, 'end': 52}]"
model,231,"That's just what we'll do, Dunc.",m,"[{'entity_group': 'LABEL_1', 'score': 0.9995832, 'word': 'That', 'start': 0, 'end': 4}, {'entity_group': 'LABEL_0', 'score': 0.99997544, 'word': ""'s just what we'll do, Dunc."", 'start': 4, 'end': 32}]"
model,232,"We've got to do an errand first, said Charlie.",m,"[{'entity_group': 'LABEL_0', 'score': 0.99906737, 'word': ""We've got to do an er"", 'start': 0, 'end': 21}, {'entity_group': 'LABEL_1', 'score': 0.96260947, 'word': 'rand', 'start': 21, 'end': 25}, {'entity_group': 'LABEL_0', 'score': 0.99999285, 'word': 'first, said Charlie.', 'start': 26, 'end': 46}]"
model,233,Perhaps we'll see you there.,l,"[{'entity_group': 'LABEL_0', 'score': 0.9999511, 'word': ""Perhaps we'll see you there."", 'start': 0, 'end': 28}]"
model,234,"All right, you snob. ...",l,"[{'entity_group': 'LABEL_0', 'score': 0.9822751, 'word': 'All right, you snob. ...', 'start': 0, 'end': 24}]"
model,235,"Good-by, beautiful little girl.",l,"[{'entity_group': 'LABEL_0', 'score': 0.9991336, 'word': 'Good-by, beautiful little girl.', 'start': 0, 'end': 31}]"
model,236,Good-by.,l,"[{'entity_group': 'LABEL_0', 'score': 0.9999785, 'word': 'Good-by.', 'start': 0, 'end': 8}]"
model,237,Honoria bobbed politely.,l,"[{'entity_group': 'LABEL_0', 'score': 0.9634714, 'word': 'Honoria bobbed politely.', 'start': 0, 'end': 24}]"
model,238,"Somehow, an unwelcome encounter.",l,"[{'entity_group': 'LABEL_0', 'score': 0.9893111, 'word': 'Somehow, an unwelcome encounter.', 'start': 0, 'end': 32}]"
model,239,"They liked him because he was functioning, because he was serious; they wanted to see him, because he was stronger than they were now, because they wanted to draw a certain sustenance from his strength.",m,"[{'entity_group': 'LABEL_0', 'score': 0.99990255, 'word': 'They liked him because he was functioning, because he was serious; they wanted to see him, because he was stronger than they were now, because they wanted to', 'start': 0, 'end': 157}, {'entity_group': 'LABEL_1', 'score': 0.9999461, 'word': 'draw', 'start': 158, 'end': 162}, {'entity_group': 'LABEL_0', 'score': 0.98577195, 'word': 'a certain sustenance', 'start': 163, 'end': 183}, {'entity_group': 'LABEL_1', 'score': 0.999887, 'word': 'from', 'start': 184, 'end': 188}, {'entity_group': 'LABEL_0', 'score': 0.9918019, 'word': 'his strength.', 'start': 189, 'end': 202}]"
model,240,"At the Empire, Honoria proudly refused to sit upon her father's folded coat.",m,"[{'entity_group': 'LABEL_1', 'score': 0.9566903, 'word': 'At', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_0', 'score': 0.9997821, 'word': ""the Empire, Honoria proudly refused to sit upon her father's folded coat."", 'start': 3, 'end': 76}]"
model,241,"She was already an individual with a code of her own, and Charlie was more and more absorbed by the desire of putting a little of himself into her before she crystallized utterly.",m,"[{'entity_group': 'LABEL_0', 'score': 0.99998903, 'word': 'She was already an individual', 'start': 0, 'end': 29}, {'entity_group': 'LABEL_1', 'score': 0.99992895, 'word': 'with', 'start': 30, 'end': 34}, {'entity_group': 'LABEL_0', 'score': 0.9999957, 'word': 'a', 'start': 35, 'end': 36}, {'entity_group': 'LABEL_1', 'score': 0.99919647, 'word': 'code', 'start': 37, 'end': 41}, {'entity_group': 'LABEL_0', 'score': 0.9999603, 'word': 'of her own, and Charlie was more and more', 'start': 42, 'end': 83}, {'entity_group': 'LABEL_1', 'score': 0.99791807, 'word': 'absorb', 'start': 84, 'end': 90}, {'entity_group': 'LABEL_0', 'score': 0.9999689, 'word': 'ed by the desire of', 'start': 90, 'end': 109}, {'entity_group': 'LABEL_1', 'score': 0.9875359, 'word': 'putting', 'start': 110, 'end': 117}, {'entity_group': 'LABEL_0', 'score': 0.99999523, 'word': 'a', 'start': 118, 'end': 119}, {'entity_group': 'LABEL_1', 'score': 0.94654167, 'word': 'little', 'start': 120, 'end': 126}, {'entity_group': 'LABEL_0', 'score': 0.99998605, 'word': 'of himself', 'start': 127, 'end': 137}, {'entity_group': 'LABEL_1', 'score': 0.9984182, 'word': 'into', 'start': 138, 'end': 142}, {'entity_group': 'LABEL_0', 'score': 0.999976, 'word': 'her before she', 'start': 143, 'end': 157}, {'entity_group': 'LABEL_1', 'score': 0.9172741, 'word': 'crystall', 'start': 158, 'end': 166}, {'entity_group': 'LABEL_0', 'score': 0.9999636, 'word': 'ized utterly.', 'start': 166, 'end': 179}]"
model,242,It was hopeless to try to know her in so short a time.,m,"[{'entity_group': 'LABEL_0', 'score': 0.99835885, 'word': 'It was hopeless to try to know her', 'start': 0, 'end': 34}, {'entity_group': 'LABEL_1', 'score': 0.9999528, 'word': 'in', 'start': 35, 'end': 37}, {'entity_group': 'LABEL_0', 'score': 0.9999944, 'word': 'so', 'start': 38, 'end': 40}, {'entity_group': 'LABEL_1', 'score': 0.9998771, 'word': 'short', 'start': 41, 'end': 46}, {'entity_group': 'LABEL_0', 'score': 0.9999946, 'word': 'a time.', 'start': 47, 'end': 54}]"
model,243,Between the acts they came upon Duncan and Lorraine in the lobby where the band was playing.,m,"[{'entity_group': 'LABEL_1', 'score': 0.9995974, 'word': 'Between', 'start': 0, 'end': 7}, {'entity_group': 'LABEL_0', 'score': 0.9994961, 'word': 'the acts they', 'start': 8, 'end': 21}, {'entity_group': 'LABEL_1', 'score': 0.9989499, 'word': 'came upon', 'start': 22, 'end': 31}, {'entity_group': 'LABEL_0', 'score': 0.9999796, 'word': 'Duncan and Lorraine in the lobby where the band was playing.', 'start': 32, 'end': 92}]"
model,244,Have a drink?,l,"[{'entity_group': 'LABEL_0', 'score': 0.99919677, 'word': 'Have a drink?', 'start': 0, 'end': 13}]"
model,245,"All right, but not up at the bar.",l,"[{'entity_group': 'LABEL_0', 'score': 0.9660117, 'word': 'All right, but not up at the bar.', 'start': 0, 'end': 33}]"
model,246,We'll take a table.,m,"[{'entity_group': 'LABEL_0', 'score': 0.999973, 'word': ""We'll"", 'start': 0, 'end': 5}, {'entity_group': 'LABEL_1', 'score': 0.99826163, 'word': 'take', 'start': 6, 'end': 10}, {'entity_group': 'LABEL_0', 'score': 0.999901, 'word': 'a table.', 'start': 11, 'end': 19}]"
model,247,The perfect father.,l,"[{'entity_group': 'LABEL_0', 'score': 0.9999746, 'word': 'The perfect father.', 'start': 0, 'end': 19}]"
model,248,"Listening abstractedly to Lorraine, Charlie watched Honoria's eyes leave their table, and he followed them wistfully about the room, wondering what they saw.",m,"[{'entity_group': 'LABEL_0', 'score': 0.9981869, 'word': 'Listening abstractedly', 'start': 0, 'end': 22}, {'entity_group': 'LABEL_1', 'score': 0.99968386, 'word': 'to', 'start': 23, 'end': 25}, {'entity_group': 'LABEL_0', 'score': 0.9998947, 'word': ""Lorraine, Charlie watched Honoria's eyes"", 'start': 26, 'end': 66}, {'entity_group': 'LABEL_1', 'score': 0.9996706, 'word': 'leave', 'start': 67, 'end': 72}, {'entity_group': 'LABEL_0', 'score': 0.99524665, 'word': 'their table, and he followed them wistfully', 'start': 73, 'end': 116}, {'entity_group': 'LABEL_1', 'score': 0.9642073, 'word': 'about', 'start': 117, 'end': 122}, {'entity_group': 'LABEL_0', 'score': 0.99998343, 'word': 'the room, wondering what they saw.', 'start': 123, 'end': 157}]"
model,249,He met her glance and she smiled.,m,"[{'entity_group': 'LABEL_0', 'score': 0.9999949, 'word': 'He', 'start': 0, 'end': 2}, {'entity_group': 'LABEL_1', 'score': 0.9999033, 'word': 'met', 'start': 3, 'end': 6}, {'entity_group': 'LABEL_0', 'score': 0.9999774, 'word': 'her glance and she smiled.', 'start': 7, 'end': 33}]"
model,250,"I liked that lemonade, she said.",m,"[{'entity_group': 'LABEL_0', 'score': 0.999993, 'word': 'I liked', 'start': 0, 'end': 7}, {'entity_group': 'LABEL_1', 'score': 0.74219984, 'word': 'that', 'start': 8, 'end': 12}, {'entity_group': 'LABEL_0', 'score': 0.9999892, 'word': 'lemonade, she said.', 'start': 13, 'end': 32}]"
model,251,What had she said?,l,"[{'entity_group': 'LABEL_0', 'score': 0.99854547, 'word': 'What had she said?', 'start': 0, 'end': 18}]"
model,252,What had he expected?,l,"[{'entity_group': 'LABEL_0', 'score': 0.9998169, 'word': 'What had he expected?', 'start': 0, 'end': 21}]"
model,253,"Going home in a taxi afterward, he pulled her over until her head rested against his chest.",m,"[{'entity_group': 'LABEL_0', 'score': 0.99793035, 'word': 'Going home', 'start': 0, 'end': 10}, {'entity_group': 'LABEL_1', 'score': 0.99720734, 'word': 'in', 'start': 11, 'end': 13}, {'entity_group': 'LABEL_0', 'score': 0.9997352, 'word': 'a taxi afterward, he pulled her over until her head rested against his chest.', 'start': 14, 'end': 91}]"
model,254,"Darling, do you ever think about your mother?",m,"[{'entity_group': 'LABEL_0', 'score': 0.9999854, 'word': 'Darling, do you ever think', 'start': 0, 'end': 26}, {'entity_group': 'LABEL_1', 'score': 0.9999087, 'word': 'about', 'start': 27, 'end': 32}, {'entity_group': 'LABEL_0', 'score': 0.99996454, 'word': 'your mother?', 'start': 33, 'end': 45}]"
model,255,"Yes, sometimes, she answered vaguely.",l,"[{'entity_group': 'LABEL_0', 'score': 0.9999816, 'word': 'Yes, sometimes, she answered vaguely.', 'start': 0, 'end': 37}]"
model,256,I don't want you to forget her.,l,"[{'entity_group': 'LABEL_0', 'score': 0.9999857, 'word': ""I don't want you to forget her."", 'start': 0, 'end': 31}]"
